# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                
       4.323241154501e-02      -2.359943147649e-01      -4.633647293064e+01      -7.454697175077e+01       0.000000000000e+00      -2.303663702940e-01      -6.789167612002e+01       1.786073062902e-01       1.786033426484e-01 
       4.349360353122e-02      -2.423037917448e-01      -4.665459496562e+01      -7.501142658246e+01       0.000000000000e+00      -2.387213608673e-01      -6.831952698997e+01       1.775800909922e-01       1.775765604231e-01 
       4.376041601845e-02      -2.482558951031e-01      -4.698647213541e+01      -7.548617995050e+01       0.000000000000e+00      -2.463431891984e-01      -6.875791470786e+01       1.765462956876e-01       1.765433589434e-01 
       4.403319516735e-02      -2.538780008336e-01      -4.733330133670e+01      -7.597197244971e+01       0.000000000000e+00      -2.526606819740e-01      -6.920762514495e+01       1.755055638346e-01       1.755033585240e-01 
       4.431231794305e-02      -2.596422953949e-01      -4.769622348019e+01      -7.646957370938e+01       0.000000000000e+00      -2.569956736698e-01      -6.966946446815e+01       1.744574209450e-01       1.744560509001e-01 
       4.459819576870e-02      -2.656293552076e-01      -4.807623752710e+01      -7.697978579725e+01       0.000000000000e+00      -2.588703861981e-01      -7.014423887055e+01       1.734011172162e-01       1.734006434426e-01 
       4.489127872208e-02      -2.725306354442e-01      -4.847476071912e+01      -7.750349525000e+01       0.000000000000e+00      -2.577211785621e-01      -7.063289839338e+01       1.723360797744e-01       1.723365120863e-01 
       4.519206037240e-02      -2.794763083977e-01      -4.889305557281e+01      -7.804163825747e+01       0.000000000000e+00      -2.536742808286e-01      -7.113639213112e+01       1.712612804815e-01       1.712625715739e-01 
       4.550108337449e-02      -2.851322410659e-01      -4.933412214376e+01      -7.859568604293e+01       0.000000000000e+00      -2.472054279007e-01      -7.165637662110e+01       1.701770237817e-01       1.701790603666e-01 
       4.581894596305e-02      -2.932103732084e-01      -4.979660084042e+01      -7.916611030800e+01       0.000000000000e+00      -2.373957530871e-01      -7.219306647566e+01       1.690804126633e-01       1.690830511552e-01 
       4.614630952020e-02      -3.015585456853e-01      -5.028494749662e+01      -7.975473454608e+01       0.000000000000e+00      -2.253357768483e-01      -7.274863037657e+01       1.679721515282e-01       1.679751764566e-01 
       4.648390742907e-02      -3.166263891578e-01      -5.080016846265e+01      -8.036281599277e+01       0.000000000000e+00      -2.094570103652e-01      -7.332433650682e+01       1.668513797670e-01       1.668545629208e-01 
       4.683255547441e-02      -3.231803631987e-01      -5.134577970954e+01      -8.099228527654e+01       0.000000000000e+00      -1.957554182731e-01      -7.392213192708e+01       1.657158445899e-01       1.657188301618e-01 
       4.719316411280e-02      -2.990549993659e-01      -5.192352988062e+01      -8.164475780530e+01       0.000000000000e+00      -1.928101902285e-01      -7.454333167060e+01       1.645604985888e-01       1.645627503825e-01 
       4.756675301229e-02      -3.007009846109e-01      -5.253675057276e+01      -8.232243805402e+01       0.000000000000e+00      -1.836514166068e-01      -7.519100573058e+01       1.633925590977e-01       1.633943156180e-01 
       4.795446835950e-02      -1.972103978322e-01      -5.318948617825e+01      -8.302769604186e+01       0.000000000000e+00      -2.099337693840e-01      -7.586597204865e+01       1.621919253813e-01       1.621916231068e-01 
       4.835760355679e-02      -1.954180624936e-01      -5.388494196198e+01      -8.376324260606e+01       0.000000000000e+00      -2.094303811254e-01      -7.657376791714e+01       1.609865847061e-01       1.609863469800e-01 
       4.877762409092e-02      -2.080319729444e-01      -5.462715797380e+01      -8.453159028173e+01       0.000000000000e+00      -2.041158511997e-01      -7.731583855916e+01       1.597605630020e-01       1.597606534429e-01 
       4.921619755703e-02      -2.065776240921e-01      -5.542177723663e+01      -8.533629722039e+01       0.000000000000e+00      -2.023105889025e-01      -7.809556833845e+01       1.585080692933e-01       1.585081424006e-01 
       4.967523007970e-02      -2.011626742171e-01      -5.627340420405e+01      -8.618114762780e+01       0.000000000000e+00      -2.017822397263e-01      -7.891691307596e+01       1.572276417920e-01       1.572276162080e-01 
       5.015691069999e-02      -1.995540943264e-01      -5.718965559458e+01      -8.707083595329e+01       0.000000000000e+00      -2.002652167439e-01      -7.978501076893e+01       1.559182741854e-01       1.559182530528e-01 
       5.066376571099e-02      -1.988738338076e-01      -5.817766647453e+01      -8.801047986677e+01       0.000000000000e+00      -1.983776228538e-01      -8.070510836945e+01       1.545760864282e-01       1.545760909995e-01 
       5.119872543759e-02      -1.971970579312e-01      -5.924547879323e+01      -8.900578333072e+01       0.000000000000e+00      -1.966886829369e-01      -8.168308883807e+01       1.531964417721e-01       1.531964456726e-01 
       5.176520658204e-02      -1.953256265312e-01      -6.040431591177e+01      -9.006415755568e+01       0.000000000000e+00      -1.950047949668e-01      -8.272676941392e+01       1.517761445729e-01       1.517761445729e-01 
       5.236721398511e-02      -1.935443188179e-01      -6.166429151313e+01      -9.119340100144e+01       0.000000000000e+00      -1.932261534201e-01      -8.384409620501e+01       1.503091585200e-01       1.503091585200e-01 
       5.300946643626e-02      -1.916999903742e-01      -6.303939142338e+01      -9.240312755911e+01       0.000000000000e+00      -1.913845805005e-01      -8.504509961952e+01       1.487896849285e-01       1.487896849285e-01 
       5.369755186298e-02      -1.897834140748e-01      -6.454472462419e+01      -9.370459194382e+01       0.000000000000e+00      -1.894708645085e-01      -8.634132297139e+01       1.472104305470e-01       1.472104305470e-01 
       5.443811750858e-02      -1.877836947152e-01      -6.619814889251e+01      -9.511121945319e+01       0.000000000000e+00      -1.874741283145e-01      -8.774650947098e+01       1.455629762849e-01       1.455629762849e-01 
       5.523909986108e-02      -1.856869306688e-01      -6.801946883814e+01      -9.663870104012e+01       0.000000000000e+00      -1.853804941402e-01      -8.927655136085e+01       1.438367530898e-01       1.438367530898e-01 
       5.610999569786e-02      -1.834766261067e-01      -7.003177328229e+01      -9.830563779182e+01       0.000000000000e+00      -1.831734947259e-01      -9.095022629746e+01       1.420192772601e-01       1.420192772601e-01 
       5.706216693470e-02      -1.811315881502e-01      -7.225872811287e+01      -1.001339043466e+02       0.000000000000e+00      -1.808319757563e-01      -9.278906019571e+01       1.400949676083e-01       1.400949676083e-01 
       5.810915311482e-02      -1.786259884855e-01      -7.472625334490e+01      -1.021487622626e+02       0.000000000000e+00      -1.783301558851e-01      -9.481768683719e+01       1.380450382393e-01       1.380450382393e-01 
       5.926692833934e-02      -1.759271224161e-01      -7.745746327621e+01      -1.043787546455e+02       0.000000000000e+00      -1.756353924287e-01      -9.706295488656e+01       1.358461824067e-01       1.358461824067e-01 
       6.055397336706e-02      -1.729949394710e-01      -8.046921330748e+01      -1.068550218290e+02       0.000000000000e+00      -1.727077128768e-01      -9.955282155459e+01       1.334704942888e-01       1.334704942888e-01 
       6.199093018729e-02      -1.697797576662e-01      -8.376200940103e+01      -1.096084148984e+02       0.000000000000e+00      -1.694975344882e-01      -1.023124001336e+02       1.308841865420e-01       1.308841865420e-01 
       6.359947940448e-02      -1.662231279744e-01      -8.730678614816e+01      -1.126649342286e+02       0.000000000000e+00      -1.659465289043e-01      -1.053581487771e+02       1.280484964179e-01       1.280484964179e-01 
       6.540001142378e-02      -1.622606849132e-01      -9.102604954862e+01      -1.160377006701e+02       0.000000000000e+00      -1.619904679450e-01      -1.086883465278e+02       1.249220621439e-01       1.249220621439e-01 
       6.740785583239e-02      -1.578302896645e-01      -9.477365014163e+01      -1.197161513496e+02       0.000000000000e+00      -1.575673514782e-01      -1.122710988641e+02       1.214666956803e-01       1.214666956803e-01 
       6.962856953198e-02      -1.528865973379e-01      -9.832424099301e+01      -1.236549125391e+02       0.000000000000e+00      -1.526319445789e-01      -1.160336268334e+02       1.176570123678e-01       1.176570123678e-01 
       7.205402575154e-02      -1.474219125880e-01      -1.013914295790e+02      -1.277694516530e+02       0.000000000000e+00      -1.471765879647e-01      -1.198616360382e+02       1.134936131132e-01       1.134936131132e-01 
       7.466181557294e-02      -1.414851582749e-01      -1.036833400850e+02      -1.319459196061e+02       0.000000000000e+00      -1.412501237815e-01      -1.236161699753e+02       1.090146718590e-01       1.090146718590e-01 
       7.741925944084e-02      -1.351886386909e-01      -1.049872133001e+02      -1.360651571561e+02       0.000000000000e+00      -1.349646404587e-01      -1.271665899509e+02       1.042992046575e-01       1.042992046575e-01 
       8.029037150168e-02      -1.286979757340e-01      -1.052486405779e+02      -1.400327750247e+02       0.000000000000e+00      -1.284854275331e-01      -1.304276267935e+02       9.945990491684e-02       9.945990491684e-02 
       8.324228134396e-02      -1.222076832281e-01      -1.046068351707e+02      -1.438008856673e+02       0.000000000000e+00      -1.220066018989e-01      -1.333826426621e+02       9.462725166662e-02       9.462725166662e-02 
       8.624873566558e-02      -1.159130196022e-01      -1.033795937211e+02      -1.473748161166e+02       0.000000000000e+00      -1.157230200850e-01      -1.360866776004e+02       8.993204958202e-02       8.993204958202e-02 
       8.929066761749e-02      -1.099878086774e-01      -1.020095289582e+02      -1.508064469077e+02       0.000000000000e+00      -1.098081514505e-01      -1.386524639776e+02       8.549077765646e-02       8.549077765646e-02 
       9.235510010565e-02      -1.045660107115e-01      -1.009891087149e+02      -1.541784264400e+02       0.000000000000e+00      -1.043956862731e-01      -1.412256550045e+02       8.139449427336e-02       8.139449427336e-02 
       9.543357073890e-02      -9.973539538105e-02      -1.007941337791e+02      -1.575876423563e+02       0.000000000000e+00      -9.957322354289e-02      -1.439607973216e+02       7.770417839950e-02       7.770417839950e-02 
       9.852071037994e-02      -9.553063230094e-02      -1.018046944146e+02      -1.611254286753e+02       0.000000000000e+00      -9.537537524399e-02      -1.469926567416e+02       7.444614622384e-02       7.444614622384e-02 
       1.016131705477e-01      -9.193892086379e-02      -1.042662276436e+02      -1.648650378384e+02       0.000000000000e+00      -9.178938226686e-02      -1.504198384442e+02       7.161530592878e-02       7.161530592878e-02 
       1.047088850041e-01      -8.890559426335e-02      -1.082556596329e+02      -1.688504826170e+02       0.000000000000e+00      -8.876070523590e-02      -1.542903301842e+02       6.917854314954e-02       6.917854314954e-02 
       1.078065869454e-01      -8.634343692608e-02      -1.136703184189e+02      -1.730902374686e+02       0.000000000000e+00      -8.620232109663e-02      -1.585946223199e+02       6.708055710259e-02       6.708055710259e-02 
       1.109055026726e-01      -8.414462835264e-02      -1.202419048962e+02      -1.775562175050e+02       0.000000000000e+00      -8.400664082382e-02      -1.632671090410e+02       6.525148014167e-02       6.525148014167e-02 
       1.140051606747e-01      -8.219253074912e-02      -1.275660925330e+02      -1.821865932409e+02       0.000000000000e+00      -8.205727196220e-02      -1.681930960440e+02       6.361450075616e-02       6.361450075616e-02 
       1.171052739085e-01      -8.037351669207e-02      -1.351500026121e+02      -1.868931806744e+02       0.000000000000e+00      -8.024082145715e-02      -1.732223732977e+02       6.209366306632e-02       6.209366306632e-02 
       1.202056676777e-01      -7.858691667543e-02      -1.424672556502e+02      -1.915716236827e+02       0.000000000000e+00      -7.845682280242e-02      -1.781862625210e+02       6.062055004880e-02       6.062055004880e-02 
       1.233062356186e-01      -7.675276802903e-02      -1.490164394100e+02      -1.961136399325e+02       0.000000000000e+00      -7.662546950989e-02      -1.829168842246e+02       5.913964602474e-02       5.913964602474e-02 
       1.264069129017e-01      -7.481717008936e-02      -1.543781893622e+02      -2.004202218427e+02       0.000000000000e+00      -7.469296017236e-02      -1.872669782408e+02       5.761215689726e-02       5.761215689726e-02 
