# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_dmeff                6:d_fld                  7:d_ur                   8:d_tot                  9:phi                   10:psi                   11:t_g                   12:t_b                   13:t_cdm                 14:t_dmeff               15:t_fld                 16:t_ur                  17:t_tot              
       3.744840357261e-01      -4.945819549509e-02      -2.723831662914e+02      -3.809431323551e+02      -3.809430512666e+02       0.000000000000e+00      -4.943188853599e-02      -3.525812745583e+02       1.235797213400e-02       1.235797213400e-02      -1.915067821551e-06       4.362238413109e-01       4.538136269715e-01       4.538136196233e-01                      nan      -1.872554095890e-06       4.336654822633e-01 
       3.775850472346e-01      -4.886401550446e-02      -2.738221258390e+02      -3.825813415363e+02      -3.825812582697e+02       0.000000000000e+00      -4.883802168964e-02      -3.541401950083e+02       1.220950542241e-02       1.220950542241e-02      -1.891974723736e-06       4.381993477904e-01       4.558088131290e-01       4.558088056080e-01                      nan      -1.849962819961e-06       4.355812004793e-01 
       3.806860591053e-01      -4.827255664917e-02      -2.750485172879e+02      -3.841690033222e+02      -3.841689177601e+02       0.000000000000e+00      -4.824687730821e-02      -3.556241789033e+02       1.206171932705e-02       1.206171932705e-02      -1.869195006930e-06       4.400377657433e-01       4.577169874696e-01       4.577169797700e-01                      nan      -1.827691130363e-06       4.374053224888e-01 
       3.837870713295e-01      -4.768361954880e-02      -2.760642565794e+02      -3.857034298069e+02      -3.857033418692e+02       0.000000000000e+00      -4.765825581350e-02      -3.570313508797e+02       1.191456395337e-02       1.191456395337e-02      -1.846684431022e-06       4.417392855219e-01       4.595348306895e-01       4.595348228075e-01                      nan      -1.805694023499e-06       4.391352107124e-01 
       3.868880838984e-01      -4.709778309318e-02      -2.768891631978e+02      -3.871857973009e+02      -3.871857069809e+02       0.000000000000e+00      -4.707273529436e-02      -3.583658281228e+02       1.176818382359e-02       1.176818382359e-02      -1.824415025104e-06       4.433149784545e-01       4.612659245531e-01       4.612659164881e-01                      nan      -1.783941513758e-06       4.407754935344e-01 
       3.899890968040e-01      -4.651640709972e-02      -2.775592016329e+02      -3.886215826545e+02      -3.886214899270e+02       0.000000000000e+00      -4.649167422037e-02      -3.596377938055e+02       1.162291855509e-02       1.162291855509e-02      -1.802388182196e-06       4.447866473870e-01       4.629214634859e-01       4.629214552359e-01                      nan      -1.762431903658e-06       4.423386135760e-01 
       3.930901100382e-01      -4.594148473178e-02      -2.781218255916e+02      -3.900204767730e+02      -3.900203815501e+02       0.000000000000e+00      -4.591706401975e-02      -3.608626839670e+02       1.147926600494e-02       1.147926600494e-02      -1.780634708255e-06       4.461847154292e-01       4.645196050956e-01       4.645195966554e-01                      nan      -1.741192209047e-06       4.438439720446e-01 
       3.961911235933e-01      -4.537533412303e-02      -2.786315392996e+02      -3.913949524026e+02      -3.913948546593e+02       0.000000000000e+00      -4.535122091605e-02      -3.620593170433e+02       1.133780522901e-02       1.133780522901e-02      -1.759199268339e-06       4.475448754671e-01       4.660830078105e-01       4.660829991783e-01                      nan      -1.720263018987e-06       4.453154202456e-01 
       3.992921374617e-01      -4.482009362675e-02      -2.791420575753e+02      -3.927574807205e+02      -3.927573784302e+02       0.000000000000e+00      -4.479628152614e-02      -3.632463842235e+02       1.119907038154e-02       1.119907038154e-02      -1.738125903949e-06       4.489018114952e-01       4.676341118948e-01       4.676341029785e-01                      nan      -1.699684693759e-06       4.467764746978e-01 
       4.023931516362e-01      -4.427740687916e-02      -2.797014468746e+02      -3.941185700856e+02      -3.941184666097e+02       0.000000000000e+00      -4.425388813265e-02      -3.644400826348e+02       1.106347203316e-02       1.106347203316e-02      -1.717451412416e-06       4.502849843386e-01       4.691918209585e-01       4.691918119086e-01                      nan      -1.679491142980e-06       4.482469840720e-01 
       4.054941661098e-01      -4.374825971438e-02      -2.803476333401e+02      -3.954857364549e+02      -3.954856290154e+02       0.000000000000e+00      -4.372502571303e-02      -3.656525630911e+02       1.093125642826e-02       1.093125642826e-02      -1.697189141838e-06       4.517158845024e-01       4.707695674510e-01       4.707695581448e-01                      nan      -1.659693844881e-06       4.497411402846e-01 
       4.085951808755e-01      -4.323300835907e-02      -2.811062619075e+02      -3.968633816752e+02      -3.968632736317e+02       0.000000000000e+00      -4.321005013273e-02      -3.668914897057e+02       1.080251253318e-02       1.080251253318e-02      -1.677335845048e-06       4.532073502039e-01       4.723751505098e-01       4.723751410959e-01                      nan      -1.640288717830e-06       4.512672403978e-01 
       4.116961959268e-01      -4.273160156900e-02      -2.819906051192e+02      -3.982540757387e+02      -3.982539650815e+02       0.000000000000e+00      -4.270891016140e-02      -3.681610658277e+02       1.067722754035e-02       1.067722754035e-02      -1.657885873437e-06       4.547652553373e-01       4.740126810664e-01       4.740126714495e-01                      nan      -1.621270115941e-06       4.528295166421e-01 
       4.147972112573e-01      -4.224375784564e-02      -2.830024480503e+02      -3.996594600716e+02      -3.996593478836e+02       0.000000000000e+00      -4.222132457724e-02      -3.694629082277e+02       1.055533114431e-02       1.055533114431e-02      -1.638841499893e-06       4.563902309875e-01       4.756841828882e-01       4.756841731299e-01                      nan      -1.602640944880e-06       4.544296952240e-01 
       4.178982268607e-01      -4.176905333048e-02      -2.841332309975e+02      -4.010806753854e+02      -4.010805617836e+02       0.000000000000e+00      -4.174686998937e-02      -3.707965766212e+02       1.043671749734e-02       1.043671749734e-02      -1.620214817121e-06       4.580787499907e-01       4.773903434235e-01       4.773903335247e-01                      nan      -1.584414406947e-06       4.560677711780e-01 
       4.209992427309e-01      -4.130688629330e-02      -2.853652360371e+02      -4.025178889977e+02      -4.025177737191e+02       0.000000000000e+00      -4.128494531090e-02      -3.721593794563e+02       1.032123632773e-02       1.032123632773e-02      -1.602020505049e-06       4.598231475177e-01       4.791299069732e-01       4.791298969203e-01                      nan      -1.566606693834e-06       4.577415239221e-01 
       4.241002588622e-01      -4.085636400019e-02      -2.866727482049e+02      -4.039692588298e+02      -4.039691402686e+02       0.000000000000e+00      -4.083465865259e-02      -3.735457185434e+02       1.020866466315e-02       1.020866466315e-02      -1.584263033418e-06       4.616107901732e-01       4.808981255003e-01       4.808981152136e-01                      nan      -1.549224180624e-06       4.594451408812e-01 
       4.272012752487e-01      -4.041621747088e-02      -2.880235453634e+02      -4.054299576360e+02      -4.054298296807e+02       0.000000000000e+00      -4.039474209171e-02      -3.749465350103e+02       1.009868552293e-02       1.009868552293e-02      -1.566926869239e-06       4.634235005597e-01       4.826854026436e-01       4.826853918224e-01                      nan      -1.532253602258e-06       4.611680367598e-01 
       4.303022918849e-01      -3.998485388959e-02      -2.893818003061e+02      -4.068921481998e+02      -4.068919741538e+02       0.000000000000e+00      -3.996360401703e-02      -3.763497522740e+02       9.990901004258e-03       9.990901004258e-03      -1.549972717695e-06       4.652386431275e-01       4.844774801143e-01       4.844774670900e-01                      nan      -1.515658132468e-06       4.628951749592e-01 
       4.334033087655e-01      -3.956067308671e-02      -2.907126193653e+02      -4.083472437281e+02      -4.083471103958e+02       0.000000000000e+00      -3.953964541447e-02      -3.777428344785e+02       9.884911353619e-03       9.884911353619e-03      -1.533351480195e-06       4.670332235519e-01       4.862588934256e-01       4.862588822010e-01                      nan      -1.499390984778e-06       4.646104927785e-01 
       4.365043258852e-01      -3.914217333284e-02      -2.919847381186e+02      -4.097862594683e+02      -4.097861245434e+02       0.000000000000e+00      -3.912136558368e-02      -3.791135019776e+02       9.780341395920e-03       9.780341395920e-03      -1.517011710751e-06       4.687856834910e-01       4.880141339486e-01       4.880141225586e-01                      nan      -1.483402712572e-06       4.662981189928e-01 
       4.396053432390e-01      -3.872834543480e-02      -2.931753824648e+02      -4.112031219837e+02      -4.112029915484e+02       0.000000000000e+00      -3.870775600781e-02      -3.804531923417e+02       9.676939001953e-03       9.676939001953e-03      -1.500916872967e-06       4.704812467164e-01       4.897325902857e-01       4.897325790261e-01                      nan      -1.467658076332e-06       4.679471900823e-01 
       4.427063608219e-01      -3.831860298366e-02      -2.942708572712e+02      -4.125940763256e+02      -4.125939377142e+02       0.000000000000e+00      -3.829823063752e-02      -3.817566732409e+02       9.574557659379e-03       9.574557659379e-03      -1.485045001025e-06       4.721116338759e-01       4.914080256087e-01       4.914080138942e-01                      nan      -1.452135760926e-06       4.695513850981e-01 
       4.458073786292e-01      -3.791283104799e-02      -2.952677497968e+02      -4.139585088714e+02      -4.139583495807e+02       0.000000000000e+00      -3.789267456256e-02      -3.830229021687e+02       9.473168640639e-03       9.473168640639e-03      -1.469390813441e-06       4.736760708456e-01       4.930395695030e-01       4.930395567154e-01                      nan      -1.436830460815e-06       4.711098821566e-01 
       4.489083966561e-01      -3.751111444280e-02      -2.961704595531e+02      -4.152969383107e+02      -4.152967899577e+02       0.000000000000e+00      -3.749117243964e-02      -3.842530020597e+02       9.372793109911e-03       9.372793109911e-03      -1.453948834522e-06       4.751780491278e-01       4.946286492204e-01       4.946286368750e-01                      nan      -1.421736279178e-06       4.726243801337e-01 
       4.520094148981e-01      -3.711363414617e-02      -2.969900086001e+02      -4.166103947344e+02      -4.166102527184e+02       0.000000000000e+00      -3.709390498068e-02      -3.854495676065e+02       9.273476245171e-03       9.273476245171e-03      -1.438710473570e-06       4.766238928618e-01       4.961778356532e-01       4.961778235734e-01                      nan      -1.406843946893e-06       4.740979447177e-01 
       4.551104333508e-01      -3.672061386913e-02      -2.977422066206e+02      -4.179002076366e+02      -4.179000376141e+02       0.000000000000e+00      -3.670109557299e-02      -3.866162004282e+02       9.175273893248e-03       9.175273893248e-03      -1.423661559294e-06       4.780217074439e-01       4.976903028971e-01       4.976902893731e-01                      nan      -1.392138470472e-06       4.755344079012e-01 
       4.582114520099e-01      -3.633234031209e-02      -2.984465016358e+02      -4.191682144941e+02      -4.191680608727e+02       0.000000000000e+00      -3.631303054593e-02      -3.877574949273e+02       9.078257636483e-03       9.078257636483e-03      -1.408791227884e-06       4.793812297006e-01       4.991701716432e-01       4.991701587908e-01                      nan      -1.377608067256e-06       4.769386202811e-01 
       4.613124708713e-01      -3.594924267327e-02      -2.991247890558e+02      -4.204176122496e+02      -4.204174065329e+02       0.000000000000e+00      -3.593013865729e-02      -3.888795391809e+02       8.982534664322e-03       8.982534664322e-03      -1.394097838529e-06       4.807144705363e-01       5.006237464883e-01       5.006237311084e-01                      nan      -1.363250074685e-06       4.783175470294e-01 
