# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       8.085625434092e+01      -4.314126336415e-06      -1.090762023757e+03      -1.552308190697e+03       0.000000000000e+00      -4.311871200705e-06      -1.433670689912e+03       1.077967800176e-06       1.077967800176e-06      -1.826212625457e-10       1.743299684033e+00       1.847173964859e+00                      nan      -1.789703037977e-10       1.760063131029e+00 
       8.273963844913e+01      -4.133466577422e-06      -1.093744174154e+03      -1.557515398806e+03       0.000000000000e+00      -4.131307583459e-06      -1.438371929563e+03       1.032826895865e-06       1.032826895865e-06      -1.756429367890e-10       1.747635255653e+00       1.853310439964e+00                      nan      -1.721472439127e-10       1.765680128642e+00 
       8.466689220884e+01      -3.960332076613e-06      -1.096695221468e+03      -1.562729489242e+03       0.000000000000e+00      -3.958265223544e-06      -1.443073790638e+03       9.895663058859e-07       9.895663058859e-07      -1.689567136192e-10       1.751898631869e+00       1.859452221907e+00                      nan      -1.656098255235e-10       1.771289981048e+00 
       8.663903747550e+01      -3.794424752987e-06      -1.099617509368e+03      -1.567956125642e+03       0.000000000000e+00      -3.792446198496e-06      -1.447781242857e+03       9.481115496241e-07       9.481115496241e-07      -1.625510562800e-10       1.756092487119e+00       1.865606127509e+00                      nan      -1.593467679258e-10       1.776898589494e+00 
       8.865711990662e+01      -3.635359933408e-06      -1.102483873738e+03      -1.573160365319e+03       0.000000000000e+00      -3.633466038730e-06      -1.452461597453e+03       9.083665096826e-07       9.083665096826e-07      -1.564106377629e-10       1.760172344091e+00       1.871729064114e+00                      nan      -1.533430731142e-10       1.782464291696e+00 
       9.072220951624e+01      -3.482972460127e-06      -1.105328065791e+03      -1.578391471672e+03       0.000000000000e+00      -3.481159675472e-06      -1.457160214804e+03       8.702899188680e-07       8.702899188680e-07      -1.505295212701e-10       1.764190932954e+00       1.877881408333e+00                      nan      -1.475929477405e-10       1.788043945079e+00 
       9.283540124220e+01      -3.336858994888e-06      -1.108107591984e+03      -1.583593543786e+03       0.000000000000e+00      -3.335123983404e-06      -1.461824953505e+03       8.337809958509e-07       8.337809958509e-07      -1.448914474331e-10       1.768079233360e+00       1.883994274477e+00                      nan      -1.420804767244e-10       1.793571279022e+00 
       9.499781552671e+01      -3.196588952583e-06      -1.110758740272e+03      -1.588681179286e+03       0.000000000000e+00      -3.194928604095e-06      -1.466376347402e+03       7.987321510237e-07       7.987321510237e-07      -1.394788070843e-10       1.771734411710e+00       1.889962624050e+00                      nan      -1.367884175472e-10       1.798945623470e+00 
       9.721059891046e+01      -3.062383263003e-06      -1.113439595921e+03      -1.593876330712e+03       0.000000000000e+00      -3.060794355424e-06      -1.471019725175e+03       7.651985888559e-07       7.651985888559e-07      -1.343023796314e-10       1.775407319521e+00       1.896058818102e+00                      nan      -1.317273676163e-10       1.804425516341e+00 
       9.947492464049e+01      -2.933874090689e-06      -1.116110954600e+03      -1.599128016070e+03       0.000000000000e+00      -2.932353596111e-06      -1.475707461726e+03       7.330883990276e-07       7.330883990276e-07      -1.293473384742e-10       1.779033988460e+00       1.902220124899e+00                      nan      -1.268828142968e-10       1.809950431291e+00 
       1.017919932923e+02      -2.810599116485e-06      -1.118684068616e+03      -1.604316605626e+03       0.000000000000e+00      -2.809144249676e-06      -1.480328322230e+03       7.022860624189e-07       7.022860624189e-07      -1.245944955603e-10       1.782471544768e+00       1.908299312595e+00                      nan      -1.222359622293e-10       1.815379460017e+00 
       1.041630334063e+02      -2.692472371856e-06      -1.121206388855e+03      -1.609511404109e+03       0.000000000000e+00      -2.691080394957e-06      -1.484946115625e+03       6.727700987393e-07       6.727700987393e-07      -1.200411728003e-10       1.785794154647e+00       1.914381281382e+00                      nan      -1.177842094875e-10       1.820792556998e+00 
       1.065893021393e+02      -2.579289331648e-06      -1.123679465530e+03      -1.614718259276e+03       0.000000000000e+00      -2.577957615595e-06      -1.489565834422e+03       6.444894038987e-07       6.444894038987e-07      -1.156794511285e-10       1.789002734371e+00       1.920473001451e+00                      nan      -1.135198127396e-10       1.826195468866e+00 
       1.090720859313e+02      -2.470782989900e-06      -1.126072969726e+03      -1.619898838385e+03       0.000000000000e+00      -2.469509046519e-06      -1.494151533988e+03       6.173772616298e-07       6.173772616298e-07      -1.114985436833e-10       1.792047413030e+00       1.926527155384e+00                      nan      -1.094322129559e-10       1.831542285536e+00 
       1.116127011869e+02      -2.366856372516e-06      -1.128428345481e+03      -1.625114830040e+03       0.000000000000e+00      -2.365637766655e-06      -1.498759884654e+03       5.914094416637e-07       5.914094416637e-07      -1.074952624999e-10       1.794992472826e+00       1.932619313396e+00                      nan      -1.055183075121e-10       1.836903901019e+00 
       1.142124949741e+02      -2.267216991012e-06      -1.130693779101e+03      -1.630298345988e+03       0.000000000000e+00      -2.266051441207e-06      -1.503327530690e+03       5.665128603018e-07       5.665128603018e-07      -1.036575344099e-10       1.797753756797e+00       1.938665736165e+00                      nan      -1.017662719127e-10       1.842199714804e+00 
       1.168728457379e+02      -2.171723966075e-06      -1.132883084881e+03      -1.635472947080e+03       0.000000000000e+00      -2.170609266259e-06      -1.507875794848e+03       5.426523165646e-07       5.426523165646e-07      -9.998008365648e-11       1.800351474221e+00       1.944695165002e+00                      nan      -9.817095210181e-11       1.847456019776e+00 
       1.195951640315e+02      -2.080215264382e-06      -1.134997789183e+03      -1.640645414652e+03       0.000000000000e+00      -2.079149294696e-06      -1.512410423381e+03       5.197873236741e-07       5.197873236741e-07      -9.645664360385e-11       1.802786192952e+00       1.950715576584e+00                      nan      -9.472622071336e-11       1.852679316399e+00 
       1.223808932641e+02      -1.992603204378e-06      -1.137078619060e+03      -1.645877723441e+03       0.000000000000e+00      -1.991583893027e-06      -1.516988204390e+03       4.978959732568e-07       4.978959732568e-07      -9.308438016417e-11       1.805120629465e+00       1.956802676437e+00                      nan      -9.142932100670e-11       1.857940359969e+00 
       1.252315104662e+02      -1.908488947895e-06      -1.138984456558e+03      -1.650976905188e+03       0.000000000000e+00      -1.907514430181e-06      -1.521430035907e+03       4.768786075452e-07       4.768786075452e-07      -8.984585084172e-11       1.807128798497e+00       1.962719554005e+00                      nan      -8.826314611997e-11       1.863013033528e+00 
       1.281485270728e+02      -1.828034332919e-06      -1.140893555311e+03      -1.656198959660e+03       0.000000000000e+00      -1.827102664772e-06      -1.525972092426e+03       4.567756661931e-07       4.567756661931e-07      -8.675027688603e-11       1.809091845144e+00       1.968780206876e+00                      nan      -8.523678832591e-11       1.868194125326e+00 
       1.311334897247e+02      -1.750797129681e-06      -1.142622230641e+03      -1.661290250574e+03       0.000000000000e+00      -1.749906594918e-06      -1.530379250644e+03       4.374766487294e-07       4.374766487294e-07      -8.377701172297e-11       1.810715610721e+00       1.974672402517e+00                      nan      -8.232996944258e-11       1.873186208908e+00 
       1.341879810886e+02      -1.677003109696e-06      -1.144402257334e+03      -1.666583607764e+03       0.000000000000e+00      -1.676151880683e-06      -1.534958569050e+03       4.190379701706e-07       4.190379701706e-07      -8.093851869644e-11       1.812365498323e+00       1.980804203638e+00                      nan      -7.955497165588e-11       1.878374987667e+00 
       1.373136206963e+02      -1.606143078092e-06      -1.145981586112e+03      -1.671729589549e+03       0.000000000000e+00      -1.605329589059e-06      -1.539386274272e+03       4.013323972648e-07       4.013323972648e-07      -7.821153890424e-11       1.813639936250e+00       1.986746983564e+00                      nan      -7.688896099837e-11       1.883352514997e+00 
       1.405120658032e+02      -1.538257094959e-06      -1.147466723500e+03      -1.676884733693e+03       0.000000000000e+00      -1.537479762617e-06      -1.543806383844e+03       3.843699406542e-07       3.843699406542e-07      -7.559910979620e-11       1.814705292554e+00       1.992692126588e+00                      nan      -7.433494585652e-11       1.888298896927e+00 
       1.437850122673e+02      -1.473122770556e-06      -1.148776673353e+03      -1.681940623904e+03       0.000000000000e+00      -1.472380127018e-06      -1.548117998984e+03       3.680950317546e-07       3.680950317546e-07      -7.309148409965e-11       1.815431114382e+00       1.998506481238e+00                      nan      -7.188336602003e-11       1.893086504384e+00 
       1.471341954482e+02      -1.410786230235e-06      -1.150031088185e+03      -1.687073814231e+03       0.000000000000e+00      -1.410076787341e-06      -1.552483477108e+03       3.525191968351e-07       3.525191968351e-07      -7.069211895640e-11       1.816004043767e+00       2.004405877074e+00                      nan      -6.953764503240e-11       1.897918293850e+00 
       1.505613911270e+02      -1.351152072808e-06      -1.151248059911e+03      -1.692317748932e+03       0.000000000000e+00      -1.350474393790e-06      -1.556932843411e+03       3.376185984475e-07       3.376185984475e-07      -6.839757090801e-11       1.816449832206e+00       2.010430790233e+00                      nan      -6.729442237062e-11       1.902830865211e+00 
       1.540684164483e+02      -1.293836569242e-06      -1.152187935988e+03      -1.697338294935e+03       0.000000000000e+00      -1.293189412920e-06      -1.561156724818e+03       3.232973532300e-07       3.232973532300e-07      -6.618962443603e-11       1.816387757727e+00       2.016171509598e+00                      nan      -6.513580028566e-11       1.907434769185e+00 
       1.576571308833e+02      -1.239025674690e-06      -1.153093713389e+03      -1.702489649010e+03       0.000000000000e+00      -1.238407709631e-06      -1.565481308695e+03       3.096019274078e-07       3.096019274078e-07      -6.407888261630e-11       1.816198395953e+00       2.022061415715e+00                      nan      -6.307223431589e-11       1.912138454625e+00 
       1.613294372160e+02      -1.186501285023e-06      -1.153857646011e+03      -1.707626325614e+03       0.000000000000e+00      -1.185911291986e-06      -1.569771347987e+03       2.964778229964e-07       2.964778229964e-07      -6.205539139536e-11       1.815709034569e+00       2.027921704646e+00                      nan      -6.109395249018e-11       1.916770923424e+00 
       1.650872825517e+02      -1.136165680216e-06      -1.154470397539e+03      -1.712743208162e+03       0.000000000000e+00      -1.135602491620e-06      -1.574021201036e+03       2.839006229051e-07       2.839006229051e-07      -6.011523896208e-11       1.814902170716e+00       2.033745681284e+00                      nan      -5.919712657606e-11       1.921324028581e+00 
