# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  170       5.242156245167e+03       9.512124913154e-01       9.094752097424e-03      -4.325178675356e+01       6.573129303845e-08       2.153636433535e-04      -1.272194954173e-06 
  171       5.270298810674e+03       9.401428171060e-01       9.214808110353e-03      -4.273076530302e+01       6.535639073460e-08       2.136678343662e-04      -1.249743085724e-06 
  172       5.298033773118e+03       9.289833474702e-01       9.335837821080e-03      -4.218109162211e+01       6.498645459454e-08       2.119902998277e-04      -1.227083465820e-06 
  173       5.325351612376e+03       9.177599282865e-01       9.457839364355e-03      -4.160275664209e+01       6.462138661420e-08       2.103314904817e-04      -1.204248023798e-06 
  174       5.352242664958e+03       9.064993684469e-01       9.580810614055e-03      -4.099576970923e+01       6.426095809658e-08       2.086916725927e-04      -1.181269811867e-06 
  175       5.378697121849e+03       8.952294515763e-01       9.704749179182e-03      -4.036015889304e+01       6.390480121387e-08       2.070709194722e-04      -1.158183017674e-06 
  176       5.404705026361e+03       8.839789477504e-01       9.829652399874e-03      -3.969597129456e+01       6.355240033542e-08       2.054691028846e-04      -1.135022976861e-06 
  177       5.430256271978e+03       8.727776252153e-01       9.955517343406e-03      -3.900327335458e+01       6.320308311894e-08       2.038858843345e-04      -1.111826185612e-06 
  178       5.455340600201e+03       8.616562621057e-01       1.008234080020e-02      -3.828215116189e+01       6.285601136228e-08       2.023207062336e-04      -1.088630313208e-06 
  179       5.479947598398e+03       8.506466581639e-01       1.021011927982e-02      -3.753271076159e+01       6.251017161329e-08       2.007727829484e-04      -1.065474214562e-06 
  180       5.504067384859e+03       8.397804963271e-01       1.033884885416e-02      -3.675506763568e+01       6.216468360423e-08       1.992414366512e-04      -1.042391511535e-06 
  181       5.527692729345e+03       8.290858018198e-01       1.046852468139e-02      -3.594931356590e+01       6.181980143711e-08       1.977271690119e-04      -1.019390451904e-06 
  182       5.550817097356e+03       8.185902234494e-01       1.059914143637e-02      -3.511554772274e+01       6.147605194708e-08       1.962306995506e-04      -9.964716786402e-07 
  183       5.573433978443e+03       8.083221658737e-01       1.073069345561e-02      -3.425388752278e+01       6.113392729957e-08       1.947526264770e-04      -9.736343903909e-07 
  184       5.595536886589e+03       7.983107970832e-01       1.086317473270e-02      -3.336446889707e+01       6.079388169463e-08       1.932934210362e-04      -9.508762813562e-07 
  185       5.617119360588e+03       7.885860558840e-01       1.099657891372e-02      -3.244744655954e+01       6.045632797304e-08       1.918534217773e-04      -9.281934803786e-07 
  186       5.638174964419e+03       7.791786593797e-01       1.113089929273e-02      -3.150299427534e+01       6.012163412298e-08       1.904328287442e-04      -9.055804892389e-07 
  187       5.658697287628e+03       7.701201104549e-01       1.126612880718e-02      -3.053130512923e+01       5.979011968625e-08       1.890316975899e-04      -8.830301201593e-07 
  188       5.678679945705e+03       7.614427052567e-01       1.140226003335e-02      -2.953259179398e+01       5.946205206289e-08       1.876499336123e-04      -8.605334325149e-07 
  189       5.698116580459e+03       7.531795406780e-01       1.153928518182e-02      -2.850708679868e+01       5.913764271309e-08       1.862872857140e-04      -8.380796687527e-07 
  190       5.717000860404e+03       7.453645218399e-01       1.167719609289e-02      -2.745504279722e+01       5.881704325519e-08       1.849433402838e-04      -8.156561895187e-07 
  191       5.735326481129e+03       7.380323695739e-01       1.181598423202e-02      -2.637673283655e+01       5.850034145894e-08       1.836175150012e-04      -7.932484079923e-07 
  192       5.753087165680e+03       7.312186279049e-01       1.195564068531e-02      -2.527245062516e+01       5.818755713249e-08       1.823090525638e-04      -7.708397234288e-07 
  193       5.770276664938e+03       7.249596715336e-01       1.209615615489e-02      -2.414251080138e+01       5.787863790242e-08       1.810170143371e-04      -7.484114539098e-07 
  194       5.786888757996e+03       7.192927133188e-01       1.223752095438e-02      -2.298724920181e+01       5.757345488542e-08       1.797402739271e-04      -7.259427683011e-07 
  195       5.802917252540e+03       7.142558117605e-01       1.237972500437e-02      -2.180702312965e+01       5.727179825061e-08       1.784775106754e-04      -7.034106174183e-07 
  196       5.818355985224e+03       7.098878784817e-01       1.252275782780e-02      -2.060221162312e+01       5.697337267143e-08       1.772272030774e-04      -6.807896644006e-07 
  197       5.833198822048e+03       7.062286857117e-01       1.266660854545e-02      -1.937321572381e+01       5.667779266586e-08       1.759876221227e-04      -6.580522142921e-07 
  198       5.847439658739e+03       7.033188737682e-01       1.281126587137e-02      -1.812045874506e+01       5.638457782405e-08       1.747568245585e-04      -6.351681428309e-07 
  199       5.861072421129e+03       7.011999585399e-01       1.295671810830e-02      -1.684438654036e+01       5.609314792209e-08       1.735326460757e-04      -6.121048244458e-07 
  200       5.874091065528e+03       6.999143389693e-01       1.310295314316e-02      -1.554546777167e+01       5.580281792083e-08       1.723126944174e-04      -5.888270594613e-07 
  201       5.886490016317e+03       6.995032630789e-01       1.324995868062e-02      -1.422416978208e+01       5.551300080226e-08       1.710948990464e-04      -5.653054354164e-07 
  202       5.898265512748e+03       7.000005485819e-01       1.339772297204e-02      -1.288088373480e+01       5.522385946724e-08       1.698792406379e-04      -5.415425670582e-07 
  203       5.909414359183e+03       7.014384276361e-01       1.354623412988e-02      -1.151599463806e+01       5.493573742420e-08       1.686661928797e-04      -5.175495171678e-07 
  204       5.919933498199e+03       7.038495494239e-01       1.369547989038e-02      -1.012990545532e+01       5.464895725913e-08       1.674561800308e-04      -4.933376099008e-07 
  205       5.929820012251e+03       7.072669816019e-01       1.384544760974e-02      -8.723037301519e+00       5.436381887874e-08       1.662495746767e-04      -4.689184303046e-07 
  206       5.939071125350e+03       7.117242117495e-01       1.399612426019e-02      -7.295829639337e+00       5.408059770662e-08       1.650466954569e-04      -4.443038237853e-07 
  207       5.947684204725e+03       7.172551488179e-01       1.414749642624e-02      -5.848740475503e+00       5.379954283223e-08       1.638478047634e-04      -4.195058955249e-07 
  208       5.955656762503e+03       7.238941245796e-01       1.429955030072e-02      -4.382246557048e+00       5.352087511208e-08       1.626531064115e-04      -3.945370098491e-07 
  209       5.962986457369e+03       7.316758950765e-01       1.445227168100e-02      -2.896843567584e+00       5.324478522267e-08       1.614627432820e-04      -3.694097895441e-07 
  210       5.969671096244e+03       7.406356420698e-01       1.460564596513e-02      -1.393046323577e+00       5.297143166472e-08       1.602767949349e-04      -3.441371151247e-07 
  211       5.975708635954e+03       7.508089744882e-01       1.475965814792e-02       1.286110293750e-01       5.270093871822e-08       1.590952751951e-04      -3.187321240515e-07 
  212       5.981097184895e+03       7.622319298776e-01       1.491429281719e-02       1.667574820270e+00       5.243339434785e-08       1.579181297095e-04      -2.932082098990e-07 
  213       5.985835004713e+03       7.749409758496e-01       1.506953414983e-02       3.223271656430e+00       5.216884805820e-08       1.567452334760e-04      -2.675790214732e-07 
  214       5.989920511964e+03       7.889730115304e-01       1.522536590800e-02       4.795108227221e+00       5.190730869846e-08       1.555763883437e-04      -2.418584618796e-07 
  215       5.993352279792e+03       8.043653690105e-01       1.538177143522e-02       6.382471107784e+00       5.164874221598e-08       1.544113204858e-04      -2.160606875414e-07 
  216       5.996129039596e+03       8.211558147927e-01       1.553873365260e-02       7.984726562758e+00       5.139306935831e-08       1.532496778427e-04      -1.902001071673e-07 
  217       5.998249682700e+03       8.393825512421e-01       1.569623505490e-02       9.601220350007e+00       5.114016332319e-08       1.520910275383e-04      -1.642913806702e-07 
  218       5.999713262025e+03       8.590842180341e-01       1.585425770673e-02       1.123127752434e+01       5.088984735607e-08       1.509348532664e-04      -1.383494180352e-07 
  219       6.000518993758e+03       8.802998936042e-01       1.601278323868e-02       1.287420224125e+01       5.064189229464e-08       1.497805526505e-04      -1.123893781381e-07 
  220       6.000666259025e+03       9.030690965965e-01       1.617179284347e-02       1.452927756063e+01       5.039601405989e-08       1.486274345736e-04      -8.642666751399e-08 
  221       6.000154605555e+03       9.274317873129e-01       1.633126727209e-02       1.619576525049e+01       5.015187109334e-08       1.474747164811e-04      -6.047693907599e-08 
  222       5.998983749359e+03       9.534283691621e-01       1.649118682996e-02       1.787290559070e+01       4.990906173977e-08       1.463215216541e-04      -3.455609078385e-08 
  223       5.997153576395e+03       9.810996901085e-01       1.665153137306e-02       1.955991717670e+01       4.966712157518e-08       1.451668764553e-04      -8.680264262848e-09 
  224       5.994664284047e+03       1.010484249320e+00       1.681228111580e-02       2.125603804123e+01       4.942565799980e-08       1.440100149862e-04       1.713611344872e-08 
  225       5.991516812220e+03       1.041609614582e+00       1.697341912039e-02       2.296065236318e+01       4.918477912121e-08       1.428513316090e-04       4.288641197174e-08 
  226       5.987712443202e+03       1.074500455812e+00       1.713492896010e-02       2.467317152651e+01       4.894471432734e-08       1.416915145536e-04       6.856630269227e-08 
  227       5.983252666334e+03       1.109181285072e+00       1.729679391998e-02       2.639299343719e+01       4.870568089495e-08       1.405312459691e-04       9.417186945647e-08 
  228       5.978139180014e+03       1.145676451373e+00       1.745899699498e-02       2.811950242539e+01       4.846788306832e-08       1.393712012632e-04       1.196996244277e-07 
  229       5.972373893705e+03       1.184010135462e+00       1.762152088799e-02       2.985206914752e+01       4.823151111586e-08       1.382120484322e-04       1.451465241179e-07 
  230       5.965958929930e+03       1.224206344620e+00       1.778434800795e-02       3.159005048836e+01       4.799674036437e-08       1.370544473824e-04       1.705099855934e-07 
  231       5.958896626285e+03       1.266288907459e+00       1.794746046793e-02       3.333278946316e+01       4.776373021091e-08       1.358990492432e-04       1.957879028554e-07 
  232       5.951189537432e+03       1.310281468711e+00       1.811084008319e-02       3.507961511972e+01       4.753262311186e-08       1.347464956711e-04       2.209786633943e-07 
  233       5.942840437110e+03       1.356207484027e+00       1.827446836925e-02       3.682984244052e+01       4.730354354919e-08       1.335974181445e-04       2.460811649194e-07 
  234       5.933852320134e+03       1.404090214771e+00       1.843832653999e-02       3.858277224482e+01       4.707659697360e-08       1.324524372505e-04       2.710948322618e-07 
  235       5.924228404402e+03       1.453952722815e+00       1.860239550576e-02       4.033769109074e+01       4.685186872430e-08       1.313121619626e-04       2.960196344526e-07 
  236       5.913972132893e+03       1.505817865330e+00       1.876665587137e-02       4.209387117737e+01       4.662942292540e-08       1.301771889095e-04       3.208561019757e-07 
  237       5.903087175675e+03       1.559708289586e+00       1.893108793427e-02       4.385057024689e+01       4.640930135855e-08       1.290481016352e-04       3.456053441937e-07 
  238       5.891577431907e+03       1.615646427745e+00       1.909567168255e-02       4.560703148664e+01       4.619152231165e-08       1.279254698508e-04       3.702690669499e-07 
  239       5.879447031838e+03       1.673654491653e+00       1.926038679307e-02       4.736248343125e+01       4.597607940355e-08       1.268098486764e-04       3.948495903437e-07 
  240       5.866700338818e+03       1.733754467637e+00       1.942521262950e-02       4.911613986474e+01       4.576294038435e-08       1.257017778757e-04       4.193498666805e-07 
  241       5.853341951295e+03       1.795968111301e+00       1.959012824046e-02       5.086719972259e+01       4.555204591127e-08       1.246017810807e-04       4.437734985962e-07 
  242       5.839376704820e+03       1.860316942318e+00       1.975511235751e-02       5.261484699389e+01       4.534330829981e-08       1.235103650079e-04       4.681247573563e-07 
  243       5.824809674051e+03       1.926822239225e+00       1.992014339331e-02       5.435825062340e+01       4.513661024996e-08       1.224280186663e-04       4.924086013291e-07 
  244       5.809646174757e+03       1.995505034221e+00       2.008519943965e-02       5.609656441366e+01       4.493180354735e-08       1.213552125559e-04       5.166306946332e-07 
  245       5.793891765819e+03       2.066386107957e+00       2.025025826557e-02       5.782892692713e+01       4.472870773912e-08       1.202923978576e-04       5.407974259601e-07 
  246       5.777552251232e+03       2.139485984333e+00       2.041529731538e-02       5.955446138824e+01       4.452710878421e-08       1.192400056148e-04       5.649159275702e-07 
  247       5.760633682114e+03       2.214824925295e+00       2.058029370681e-02       6.127227558551e+01       4.432675767799e-08       1.181984459057e-04       5.889940944645e-07 
  248       5.743142358704e+03       2.292422925624e+00       2.074522422902e-02       6.298146177366e+01       4.412736905101e-08       1.171681070069e-04       6.130406037293e-07 
  249       5.725084832367e+03       2.372299707736e+00       2.091006534075e-02       6.468109657573e+01       4.392861974159e-08       1.161493545488e-04       6.370649340563e-07 
