# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       1.311334897247e+01      -3.895877962946e-05      -8.107980458481e+02      -1.139313235178e+03       0.000000000000e+00      -3.889471957910e-05      -1.053872828922e+03       3.012652566541e-05       3.012652566541e-05      -1.356647714224e+00      -5.412098261202e-02                      nan      -1.356647714120e+00      -6.047439461516e-02 
       1.341879810886e+01      -3.737421956147e-05      -8.144693922930e+02      -1.144488859999e+03       0.000000000000e+00      -3.731276613507e-05      -1.058658417535e+03       2.890125467720e-05       2.890125467720e-05      -1.362809455052e+00      -5.439458353446e-02                      nan      -1.362809454952e+00      -6.075345452360e-02 
       1.373136206963e+01      -3.585349074698e-05      -8.181429123935e+02      -1.149668449356e+03       0.000000000000e+00      -3.579453894425e-05      -1.063447570014e+03       2.772534284217e-05       2.772534284217e-05      -1.368975878562e+00      -5.466997232185e-02                      nan      -1.368975878467e+00      -6.103297621018e-02 
       1.405120658032e+01      -3.439388599899e-05      -8.218144859156e+02      -1.154846449244e+03       0.000000000000e+00      -3.433733527483e-05      -1.068235122105e+03       2.659669633571e-05       2.659669633571e-05      -1.375140332440e+00      -5.494698519369e-02                      nan      -1.375140332349e+00      -6.131267919681e-02 
       1.437850122673e+01      -3.299302442357e-05      -8.254851063982e+02      -1.160024211670e+03       0.000000000000e+00      -3.293877814833e-05      -1.073022329430e+03       2.551347423209e-05       2.551347423209e-05      -1.381304442101e+00      -5.522576278943e-02                      nan      -1.381304442014e+00      -6.159264791788e-02 
       1.471341954482e+01      -3.164860188737e-05      -8.291553317238e+02      -1.165202726672e+03       0.000000000000e+00      -3.159656722299e-05      -1.077810084376e+03       2.447389455628e-05       2.447389455628e-05      -1.387469355368e+00      -5.550645937579e-02                      nan      -1.387469355284e+00      -6.187295068341e-02 
       1.505613911270e+01      -3.035848906296e-05      -8.328283420257e+02      -1.170386395260e+03       0.000000000000e+00      -3.030857667278e-05      -1.082602465587e+03       2.347631097629e-05       2.347631097629e-05      -1.393640334084e+00      -5.578936677504e-02                      nan      -1.393640334004e+00      -6.215383499288e-02 
       1.540684164483e+01      -2.912026459646e-05      -8.364968895350e+02      -1.175565124567e+03       0.000000000000e+00      -2.907238912695e-05      -1.087390126699e+03       2.251885099351e-05       2.251885099351e-05      -1.399805349331e+00      -5.607410541519e-02                      nan      -1.399805349253e+00      -6.243478049301e-02 
       1.576571308833e+01      -2.793213153413e-05      -8.401685720644e+02      -1.180749696852e+03       0.000000000000e+00      -2.788621058810e-05      -1.092183029338e+03       2.160012507241e-05       2.160012507241e-05      -1.405977230709e+00      -5.636130085019e-02                      nan      -1.405977230635e+00      -6.271637705681e-02 
       1.613294372160e+01      -2.679188780485e-05      -8.438372094982e+02      -1.185931473834e+03       0.000000000000e+00      -2.674784260705e-05      -1.096973177825e+03       2.071843038928e-05       2.071843038928e-05      -1.412145691319e+00      -5.665064764769e-02                      nan      -1.412145691247e+00      -6.299818271802e-02 
       1.650872825517e+01      -2.569778302089e-05      -8.475076939405e+02      -1.191117447726e+03       0.000000000000e+00      -2.565553767580e-05      -1.101767026612e+03       1.987241337587e-05       1.987241337587e-05      -1.418319045188e+00      -5.694260223688e-02                      nan      -1.418319045120e+00      -6.328058780285e-02 
       1.689326593498e+01      -2.464787472837e-05      -8.511767463720e+02      -1.196303007851e+03       0.000000000000e+00      -2.460735653492e-05      -1.106560311142e+03       1.906057207181e-05       1.906057207181e-05      -1.424491812598e+00      -5.723705606686e-02                      nan      -1.424491812532e+00      -6.356336543885e-02 
       1.728676064800e+01      -2.364044766250e-05      -8.548459281867e+02      -1.201490518352e+03       0.000000000000e+00      -2.360158674185e-05      -1.111355198943e+03       1.828157999839e-05       1.828157999839e-05      -1.430666787252e+00      -5.753426170549e-02                      nan      -1.430666787189e+00      -6.384666246234e-02 
       1.768942103034e+01      -2.267371427388e-05      -8.585118904630e+02      -1.206675257223e+03       0.000000000000e+00      -2.263644368680e-05      -1.116147323966e+03       1.753405498294e-05       1.753405498294e-05      -1.436838359823e+00      -5.783411500786e-02                      nan      -1.436838359763e+00      -6.413024773694e-02 
       1.810146057785e+01      -2.174619849125e-05      -8.621801586031e+02      -1.211865255684e+03       0.000000000000e+00      -2.171045372785e-05      -1.120944084818e+03       1.681685545271e-05       1.681685545271e-05      -1.443016055846e+00      -5.813716328413e-02                      nan      -1.443016055788e+00      -6.441457231829e-02 
       1.852309775936e+01      -2.085623902249e-05      -8.658472799363e+02      -1.217055535662e+03       0.000000000000e+00      -2.082195830404e-05      -1.125740891106e+03       1.612869700377e-05       1.612869700377e-05      -1.449193983762e+00      -5.844329242376e-02                      nan      -1.449193983707e+00      -6.469939269361e-02 
       1.895455613248e+01      -2.000226217451e-05      -8.695099167415e+02      -1.222241726650e+03       0.000000000000e+00      -1.996938631225e-05      -1.130533663791e+03       1.546836247564e-05       1.546836247564e-05      -1.455366890190e+00      -5.875247118921e-02                      nan      -1.455366890137e+00      -6.498450287177e-02 
       1.939606446216e+01      -1.918300906711e-05      -8.731760301867e+02      -1.227434981346e+03       0.000000000000e+00      -1.915148094232e-05      -1.135332723074e+03       1.483487861629e-05       1.483487861629e-05      -1.461548078115e+00      -5.906538689145e-02                      nan      -1.461548078064e+00      -6.527052060331e-02 
       1.984785684195e+01      -1.839691871137e-05      -8.768379205039e+02      -1.232624561196e+03       0.000000000000e+00      -1.836668377280e-05      -1.140128126520e+03       1.422703832211e-05       1.422703832211e-05      -1.467724757196e+00      -5.938169126684e-02                      nan      -1.467724757148e+00      -6.555690134248e-02 
       2.031017281816e+01      -1.764273612195e-05      -8.804987892571e+02      -1.237815259142e+03       0.000000000000e+00      -1.761374188371e-05      -1.144924274228e+03       1.364387100799e-05       1.364387100799e-05      -1.473902594679e+00      -5.970181511266e-02                      nan      -1.473902594632e+00      -6.584393006847e-02 
       2.078325751684e+01      -1.691921441608e-05      -8.841604529643e+02      -1.243009540750e+03       0.000000000000e+00      -1.689141044229e-05      -1.149723456738e+03       1.308441269038e-05       1.308441269038e-05      -1.480084559553e+00      -6.002604655204e-02                      nan      -1.480084559508e+00      -6.613176594545e-02 
       2.126736177375e+01      -1.622508190030e-05      -8.878206229213e+02      -1.248204549589e+03       0.000000000000e+00      -1.619841984800e-05      -1.154522990996e+03       1.254767979635e-05       1.254767979635e-05      -1.486267197930e+00      -6.035447151443e-02                      nan      -1.486267197887e+00      -6.642029036912e-02 
       2.176274226737e+01      -1.555912473890e-05      -8.914774347223e+02      -1.253397574424e+03       0.000000000000e+00      -1.553355826071e-05      -1.159320379471e+03       1.203273388300e-05       1.203273388300e-05      -1.492447316280e+00      -6.068714551928e-02                      nan      -1.492447316239e+00      -6.670938989342e-02 
       2.226966165502e+01      -1.492024833350e-05      -8.951326994395e+02      -1.258591530479e+03       0.000000000000e+00      -1.489573288364e-05      -1.164118276709e+03       1.153872835549e-05       1.153872835549e-05      -1.498628333683e+00      -6.102445415711e-02                      nan      -1.498628333643e+00      -6.699925631234e-02 
       2.278838871204e+01      -1.430737670689e-05      -8.987872952688e+02      -1.263787576540e+03       0.000000000000e+00      -1.428386950852e-05      -1.168917763138e+03       1.106483137794e-05       1.106483137794e-05      -1.504811664909e+00      -6.136666176540e-02                      nan      -1.504811664871e+00      -6.728998554869e-02 
       2.331919847440e+01      -1.371945954987e-05      -9.024408165363e+02      -1.268985484184e+03       0.000000000000e+00      -1.369691955462e-05      -1.173718588671e+03       1.061023063573e-05       1.061023063573e-05      -1.510996992494e+00      -6.171402154043e-02                      nan      -1.510996992458e+00      -6.758160546937e-02 
       2.386237238446e+01      -1.315544398370e-05      -9.060899740549e+02      -1.274180681638e+03       0.000000000000e+00      -1.313383187458e-05      -1.178516518695e+03       1.017411203699e-05       1.017411203699e-05      -1.517178883641e+00      -6.206655304148e-02                      nan      -1.517178883606e+00      -6.787391124504e-02 
       2.441819844021e+01      -1.261445545194e-05      -9.097407568648e+02      -1.279381770756e+03       0.000000000000e+00      -1.259373335073e-05      -1.183319488839e+03       9.755799334460e-06       9.755799334460e-06      -1.523367570076e+00      -6.242494701502e-02                      nan      -1.523367570043e+00      -6.816740362792e-02 
       2.498697134799e+01      -1.209549781213e-05      -9.133881847827e+02      -1.284582039248e+03       0.000000000000e+00      -1.207562947946e-05      -1.188121257741e+03       9.354522153857e-06       9.354522153857e-06      -1.529555026337e+00      -6.278916802819e-02                      nan      -1.529555026305e+00      -6.846176987247e-02 
       2.556899267872e+01      -1.159763839628e-05      -9.170286134188e+02      -1.289776393276e+03       0.000000000000e+00      -1.157858912630e-05      -1.192917110477e+03       8.969559382090e-06       8.969559382090e-06      -1.535735206005e+00      -6.315924563400e-02                      nan      -1.535735205974e+00      -6.875678324463e-02 
       2.616457102781e+01      -1.112009738375e-05      -9.206672128055e+02      -1.294972496870e+03       0.000000000000e+00      -1.110183375414e-05      -1.197714090993e+03       8.600307916378e-06       8.600307916378e-06      -1.541917186087e+00      -6.353588745135e-02                      nan      -1.541917186057e+00      -6.905290297058e-02 
       2.677402217879e+01      -1.066208094893e-05      -9.243063131858e+02      -1.300173678225e+03       0.000000000000e+00      -1.064457084272e-05      -1.202515271785e+03       8.246154017640e-06       8.246154017640e-06      -1.548104947975e+00      -6.391956685161e-02                      nan      -1.548104947946e+00      -6.935035623820e-02 
       2.739766927072e+01      -1.022274416825e-05      -9.279409182393e+02      -1.305373189641e+03       0.000000000000e+00      -1.020595685835e-05      -1.207314380178e+03       7.906444286847e-06       7.906444286847e-06      -1.554290431865e+00      -6.431030114213e-02                      nan      -1.554290431838e+00      -6.964883732311e-02 
       2.803584296956e+01      -9.801391969802e-06      -9.315763560674e+02      -1.310578793124e+03       0.000000000000e+00      -9.785297872711e-06      -1.212118564844e+03       7.580641251608e-06       7.580641251608e-06      -1.560482860090e+00      -6.470883846779e-02                      nan      -1.560482860064e+00      -6.994881741819e-02 
       2.868888164343e+01      -9.397158102586e-06      -9.351989772335e+02      -1.315771549587e+03       0.000000000000e+00      -9.381729059390e-06      -1.216910279653e+03       7.268075017753e-06       7.268075017753e-06      -1.566659661363e+00      -6.511461991598e-02                      nan      -1.566659661338e+00      -7.024934435519e-02 
