# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 200.404 h/Mpc,
# number of wavenumbers equal to 797
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_m                    8:d_tot                  9:phi                   10:psi                
       5.199968803271e-01      -9.646913181144e-03      -3.157174651567e+02      -4.436510846390e+02       0.000000000000e+00      -9.630777833210e-03      -4.226271271655e+02      -4.103792320175e+02       7.460576772391e-03       7.460576772391e-03 
       5.230967535397e-01      -9.557122434359e-03      -3.164532038241e+02      -4.447976191645e+02       0.000000000000e+00      -9.541137719392e-03      -4.237061524778e+02      -4.114269844763e+02       7.391238630220e-03       7.391238630220e-03 
       5.261966268880e-01      -9.468659937724e-03      -3.171829737112e+02      -4.459394717781e+02       0.000000000000e+00      -9.452823610154e-03      -4.247802844098e+02      -4.124699853977e+02       7.322927385947e-03       7.322927385947e-03 
       5.292965003695e-01      -9.381524492618e-03      -3.179134830854e+02      -4.470760446861e+02       0.000000000000e+00      -9.365834277952e-03      -4.258501258043e+02      -4.135088201632e+02       7.255631601459e-03       7.255631601459e-03 
       5.323963739820e-01      -9.295711905978e-03      -3.186503971783e+02      -4.482069117890e+02       0.000000000000e+00      -9.280165515161e-03      -4.269162515774e+02      -4.145440470345e+02       7.189339481827e-03       7.189339481827e-03 
       5.354962477231e-01      -9.211236613095e-03      -3.193991711596e+02      -4.493329246631e+02       0.000000000000e+00      -9.195831717937e-03      -4.279802698350e+02      -4.155772275183e+02       7.124056566654e-03       7.124056566654e-03 
       5.385961215906e-01      -9.128086424074e-03      -3.201629182801e+02      -4.504542240872e+02       0.000000000000e+00      -9.112820708771e-03      -4.290428098370e+02      -4.166089726399e+02       7.059771635637e-03       7.059771635637e-03 
       5.416959955824e-01      -9.046313095544e-03      -3.209463621742e+02      -4.515744553599e+02       0.000000000000e+00      -9.031184153847e-03      -4.301076940913e+02      -4.176429941290e+02       6.996525528373e-03       6.996525528373e-03 
       5.447958696963e-01      -8.965905544912e-03      -3.217501782186e+02      -4.526948067145e+02       0.000000000000e+00      -8.950910995075e-03      -4.311760265531e+02      -4.186803639445e+02       6.934313122366e-03       6.934313122366e-03 
       5.478957439303e-01      -8.886848724804e-03      -3.225733893235e+02      -4.538166591163e+02       0.000000000000e+00      -8.871986225441e-03      -4.322488006795e+02      -4.197220467475e+02       6.873127370256e-03       6.873127370256e-03 
       5.637757451621e-01      -8.499858315307e-03      -3.268757361150e+02      -4.595149865658e+02       0.000000000000e+00      -8.485641865874e-03      -4.377177144114e+02      -4.250324598794e+02       6.573516621155e-03       6.573516621155e-03 
       5.799027736074e-01      -8.132210006894e-03      -3.309459127978e+02      -4.651335346866e+02       0.000000000000e+00      -8.118608295057e-03      -4.430818060530e+02      -4.302410888461e+02       6.289120766869e-03       6.289120766869e-03 
       5.962707452061e-01      -7.781937903051e-03      -3.346951000579e+02      -4.706164912302e+02       0.000000000000e+00      -7.768922713456e-03      -4.482798390429e+02      -4.352884717875e+02       6.018365580712e-03       6.018365580712e-03 
       6.128750251796e-01      -7.451299496176e-03      -3.385429240510e+02      -4.760729500626e+02       0.000000000000e+00      -7.438837354495e-03      -4.534719384139e+02      -4.403300936006e+02       5.762658795231e-03       5.762658795231e-03 
       6.297126700412e-01      -7.139233932694e-03      -3.425180612994e+02      -4.815141575744e+02       0.000000000000e+00      -7.127293324445e-03      -4.586722149778e+02      -4.453796560956e+02       5.521205128913e-03       5.521205128913e-03 
       6.467826200833e-01      -6.842762313007e-03      -3.463507011662e+02      -4.868723720251e+02       0.000000000000e+00      -6.831317553116e-03      -4.637797200594e+02      -4.503391358997e+02       5.291896756779e-03       5.291896756779e-03 
       6.640858355163e-01      -6.561139020203e-03      -3.500566897369e+02      -4.921593343146e+02       0.000000000000e+00      -6.550165479457e-03      -4.688068691388e+02      -4.552205887077e+02       5.074132489613e-03       5.074132489613e-03 
       6.816253728817e-01      -6.294311857576e-03      -3.537970160074e+02      -4.974111897225e+02       0.000000000000e+00      -6.283784553668e-03      -4.738103236505e+02      -4.600790339745e+02       4.867761302839e-03       4.867761302839e-03 
       6.994064018266e-01      -6.041054393358e-03      -3.575411449990e+02      -5.026177375362e+02       0.000000000000e+00      -6.030950558080e-03      -4.787765412611e+02      -4.649013217755e+02       4.671860751454e-03       4.671860751454e-03 
       7.174361654807e-01      -5.800007784772e-03      -3.611985095131e+02      -5.077622151896e+02       0.000000000000e+00      -5.790307138703e-03      -4.836766307174e+02      -4.696593980654e+02       4.485437296896e-03       4.485437296896e-03 
       7.357238902684e-01      -5.570665525604e-03      -3.648162658216e+02      -5.128660044782e+02       0.000000000000e+00      -5.561348496569e-03      -4.885362094428e+02      -4.743781378757e+02       4.308074860969e-03       4.308074860969e-03 
       7.542806528798e-01      -5.352369621926e-03      -3.684358529956e+02      -5.179351410104e+02       0.000000000000e+00      -5.343417661530e-03      -4.933671310663e+02      -4.790690513187e+02       4.139238598572e-03       4.139238598572e-03 
       7.731192132686e-01      -5.144165874798e-03      -3.720216260826e+02      -5.229591835136e+02       0.000000000000e+00      -5.135562122202e-03      -4.981548124646e+02      -4.837179778617e+02       3.978208751952e-03       3.978208751952e-03 
       7.922538229929e-01      -4.945373071213e-03      -3.755636369178e+02      -5.279433888713e+02       0.000000000000e+00      -4.937101823538e-03      -5.029020117892e+02      -4.883275957035e+02       3.824466344258e-03       3.824466344258e-03 
       8.117000180822e-01      -4.755514591796e-03      -3.790931374516e+02      -5.329013417261e+02       0.000000000000e+00      -4.747560886185e-03      -5.076252170324e+02      -4.929139150055e+02       3.677631594751e-03       3.677631594751e-03 
       8.314744050298e-01      -4.574005227558e-03      -3.826134904416e+02      -5.378360686198e+02       0.000000000000e+00      -4.566355083970e-03      -5.123275099831e+02      -4.974799282319e+02       3.537252313512e-03       3.537252313512e-03 
       8.515944476332e-01      -4.400236642512e-03      -3.861092639187e+02      -5.427448490789e+02       0.000000000000e+00      -4.392877129347e-03      -5.170040812166e+02      -5.020209653206e+02       3.402862890413e-03       3.402862890413e-03 
       8.720782613429e-01      -4.233738401771e-03      -3.895870141182e+02      -5.476306244043e+02       0.000000000000e+00      -4.226657363307e-03      -5.216584660883e+02      -5.065404591639e+02       3.274096302382e-03       3.274096302382e-03 
       8.929444206500e-01      -4.074112730744e-03      -3.930566379433e+02      -5.525006909422e+02       0.000000000000e+00      -4.067298668418e-03      -5.262983883028e+02      -5.110459096212e+02       3.150643643972e-03       3.150643643972e-03 
       9.142117838983e-01      -3.920961985323e-03      -3.965173742464e+02      -5.573597788215e+02       0.000000000000e+00      -3.914404071647e-03      -5.309276755744e+02      -5.155410334669e+02       3.032199875450e-03       3.032199875450e-03 
       9.358993388040e-01      -3.773902110391e-03      -3.999695256763e+02      -5.622078842975e+02       0.000000000000e+00      -3.767590158001e-03      -5.355463745054e+02      -5.200258759460e+02       2.918467655852e-03       2.918467655852e-03 
       9.580260709154e-01      -3.632616805544e-03      -4.034182065050e+02      -5.670491821224e+02       0.000000000000e+00      -3.626541153684e-03      -5.401588142406e+02      -5.245046407360e+02       2.809201456093e-03       2.809201456093e-03 
       9.806108562696e-01      -3.496809048281e-03      -4.068642678823e+02      -5.718871769465e+02       0.000000000000e+00      -3.490960536301e-03      -5.447680633631e+02      -5.289803074835e+02       2.704171991777e-03       2.704171991777e-03 
       1.003672378607e+00      -3.366187573895e-03      -4.103069736398e+02      -5.767212921775e+02       0.000000000000e+00      -3.360557528376e-03      -5.493735190535e+02      -5.334522908338e+02       2.603153835278e-03       2.603153835278e-03 
       1.027229070688e+00      -3.240492260167e-03      -4.137468742080e+02      -5.815512264362e+02       0.000000000000e+00      -3.235072442005e-03      -5.539750199125e+02      -5.379204340605e+02       2.505945537911e-03       2.505945537911e-03 
       1.051299078530e+00      -3.119501630310e-03      -4.171855666296e+02      -5.863796149473e+02       0.000000000000e+00      -3.114284171491e-03      -5.585750305522e+02      -5.423871303448e+02       2.412375963637e-03       2.412375963637e-03 
       1.075900246780e+00      -3.003010991440e-03      -4.206246491117e+02      -5.912085861478e+02       0.000000000000e+00      -2.997988365986e-03      -5.631755922719e+02      -5.468543618237e+02       2.322286756558e-03       2.322286756558e-03 
       1.101050122932e+00      -2.890829360077e-03      -4.240652563995e+02      -5.960396642658e+02       0.000000000000e+00      -2.885994361320e-03      -5.677781652916e+02      -5.513235463953e+02       2.235530175413e-03       2.235530175413e-03 
       1.126765977724e+00      -2.782779407366e-03      -4.275082088403e+02      -6.008741413606e+02       0.000000000000e+00      -2.778125125319e-03      -5.723839641499e+02      -5.557958633964e+02       2.151969096564e-03       2.151969096564e-03 
       1.153064838830e+00      -2.678702875944e-03      -4.309553891237e+02      -6.057146378887e+02       0.000000000000e+00      -2.674222665144e-03      -5.769954880602e+02      -5.602737396081e+02       2.071481101325e-03       2.071481101325e-03 
       1.179963534876e+00      -2.578431757055e-03      -4.344052851594e+02      -6.105590941266e+02       0.000000000000e+00      -2.574119252792e-03      -5.816107672927e+02      -5.647552623820e+02       1.993936283996e-03       1.993936283996e-03 
       1.207478746847e+00      -2.481834590057e-03      -4.378608501464e+02      -6.154114549841e+02       0.000000000000e+00      -2.477683647093e-03      -5.862335837826e+02      -5.692441040472e+02       1.919233029690e-03       1.919233029690e-03 
       1.235627064117e+00      -2.388747685723e-03      -4.413180074546e+02      -6.202656510303e+02       0.000000000000e+00      -2.384752432313e-03      -5.908581955855e+02      -5.737346890623e+02       1.847244745385e-03       1.847244745385e-03 
       1.264425042629e+00      -2.299063739206e-03      -4.447808212270e+02      -6.251276586380e+02       0.000000000000e+00      -2.295218483670e-03      -5.954902648255e+02      -5.782325154566e+02       1.777888349138e-03       1.777888349138e-03 
       1.293889263077e+00      -2.212635963157e-03      -4.482444549451e+02      -6.299914186091e+02       0.000000000000e+00      -2.208935260590e-03      -6.001239332328e+02      -5.827318947348e+02       1.711050074695e-03       1.711050074695e-03 
       1.324036387355e+00      -2.129356855888e-03      -4.517106544715e+02      -6.348596066755e+02       0.000000000000e+00      -2.125795441388e-03      -6.047617237278e+02      -5.872352766989e+02       1.646646749251e-03       1.646646749251e-03 
       1.354883211949e+00      -2.049125600155e-03      -4.551831264650e+02      -6.397357938508e+02       0.000000000000e+00      -2.045698375221e-03      -6.094072296142e+02      -5.917461505139e+02       1.584600763341e-03       1.584600763341e-03 
       1.386446717363e+00      -1.971841956438e-03      -4.586643752579e+02      -6.446229270525e+02       0.000000000000e+00      -1.968543989492e-03      -6.140633250756e+02      -5.962673070656e+02       1.524834712343e-03       1.524834712343e-03 
       1.418744113042e+00      -1.897372795296e-03      -4.621457616174e+02      -6.495118759521e+02       0.000000000000e+00      -1.894199380714e-03      -6.187209604873e+02      -6.007899589918e+02       1.467245066000e-03       1.467245066000e-03 
       1.451792877592e+00      -1.825627738921e-03      -4.656297659158e+02      -6.544054303723e+02       0.000000000000e+00      -1.822574321234e-03      -6.233828748170e+02      -6.053167658812e+02       1.411762086605e-03       1.411762086605e-03 
       1.485610794368e+00      -1.756525854600e-03      -4.691223660763e+02      -6.593090154099e+02       0.000000000000e+00      -1.753588010831e-03      -6.280545840095e+02      -6.098530838207e+02       1.358323654011e-03       1.358323654011e-03 
       1.520215982686e+00      -1.689944922922e-03      -4.726129269135e+02      -6.642118350854e+02       0.000000000000e+00      -1.687118438931e-03      -6.327253185088e+02      -6.143884553621e+02       1.306834489973e-03       1.306834489973e-03 
       1.555626925106e+00      -1.625828186242e-03      -4.761129215434e+02      -6.691262670728e+02       0.000000000000e+00      -1.623108939241e-03      -6.374073073368e+02      -6.189347551194e+02       1.257251304670e-03       1.257251304670e-03 
